1e-05,0.001,0.49878,2.5554e-05,19519
1e-05,0.0035938,0.57316,9.183e-05,6241.5
1e-05,0.012915,0.60408,0.00032994,1830.9
1e-05,0.046416,0.61454,0.0011846,518.76
1e-05,0.16681,0.61863,0.0042432,145.79
1e-05,0.59948,0.62341,0.015069,41.37
1e-05,2.1544,0.6371,0.051961,12.261
1e-05,7.7426,0.67834,0.16325,4.1553
1e-05,27.826,0.77092,0.40716,1.8934
1e-05,100,0.88681,0.70655,1.2551
4.6416e-05,0.001,0.33779,2.5554e-05,13219
4.6416e-05,0.0035938,0.47708,9.183e-05,5195.3
4.6416e-05,0.012915,0.56261,0.00032994,1705.2
4.6416e-05,0.046416,0.60052,0.0011846,506.93
4.6416e-05,0.16681,0.61446,0.0042432,144.81
4.6416e-05,0.59948,0.62222,0.015069,41.291
4.6416e-05,2.1544,0.63677,0.051961,12.255
4.6416e-05,7.7426,0.67824,0.16325,4.1547
4.6416e-05,27.826,0.77089,0.40716,1.8934
4.6416e-05,100,0.88681,0.70655,1.2551
0.00021544,0.001,0.15552,2.5554e-05,6086
0.00021544,0.0035938,0.30603,9.183e-05,3332.6
0.00021544,0.012915,0.45315,0.00032994,1373.4
0.00021544,0.046416,0.55033,0.0011846,464.56
0.00021544,0.16681,0.59682,0.0042432,140.65
0.00021544,0.59948,0.61688,0.015069,40.937
0.00021544,2.1544,0.63524,0.051961,12.225
0.00021544,7.7426,0.67782,0.16325,4.1521
0.00021544,27.826,0.77077,0.40716,1.8931
0.00021544,100,0.88677,0.70655,1.2551
0.001,0.001,0.04712,2.5554e-05,1843.9
0.001,0.0035938,0.13088,9.183e-05,1425.3
0.001,0.012915,0.27417,0.00032994,830.98
0.001,0.046416,0.42732,0.0011846,360.72
0.001,0.16681,0.53677,0.0042432,126.5
0.001,0.59948,0.59482,0.015069,39.473
0.001,2.1544,0.62843,0.051961,12.094
0.001,7.7426,0.67586,0.16325,4.1401
0.001,27.826,0.77022,0.40716,1.8917
0.001,100,0.88662,0.70655,1.2549
0.0046416,0.001,0.01125,2.5554e-05,440.23
0.0046416,0.0035938,0.037569,9.183e-05,409.11
0.0046416,0.012915,0.10902,0.00032994,330.43
0.0046416,0.046416,0.24308,0.0011846,205.2
0.0046416,0.16681,0.40061,0.0042432,94.412
0.0046416,0.59948,0.52403,0.015069,34.775
0.0046416,2.1544,0.60117,0.051961,11.57
0.0046416,7.7426,0.66723,0.16325,4.0872
0.0046416,27.826,0.76771,0.40716,1.8855
0.0046416,100,0.8859,0.70655,1.2538
0.021544,0.001,0.0025022,2.5554e-05,97.916
0.021544,0.0035938,0.0088402,9.183e-05,96.267
0.021544,0.012915,0.029981,0.00032994,90.871
0.021544,0.046416,0.090424,0.0011846,76.331
0.021544,0.16681,0.21447,0.0042432,50.546
0.021544,0.59948,0.37623,0.015069,24.967
0.021544,2.1544,0.51973,0.051961,10.002
0.021544,7.7426,0.63449,0.16325,3.8867
0.021544,27.826,0.75708,0.40716,1.8594
0.021544,100,0.88276,0.70655,1.2494
0.1,0.001,0.00056193,2.5554e-05,21.99
0.1,0.0035938,0.002012,9.183e-05,21.91
0.1,0.012915,0.007136,0.00032994,21.628
0.1,0.046416,0.024509,0.0011846,20.689
0.1,0.16681,0.076472,0.0042432,18.022
0.1,0.59948,0.193,0.015069,12.807
0.1,2.1544,0.3649,0.051961,7.0226
0.1,7.7426,0.54609,0.16325,3.3452
0.1,27.826,0.72091,0.40716,1.7706
0.1,100,0.87089,0.70655,1.2326
0.46416,0.001,0.00014125,2.5554e-05,5.5273
0.46416,0.0035938,0.00050721,9.183e-05,5.5233
0.46416,0.012915,0.0018176,0.00032994,5.509
0.46416,0.046416,0.0064664,0.0011846,5.4586
0.46416,0.16681,0.022438,0.0042432,5.288
0.46416,0.59948,0.072104,0.015069,4.7849
0.46416,2.1544,0.19351,0.051961,3.7241
0.46416,7.7426,0.398,0.16325,2.438
0.46416,27.826,0.63909,0.40716,1.5696
0.46416,100,0.8391,0.70655,1.1876
2.1544,0.001,5.0485e-05,2.5554e-05,1.9756
2.1544,0.0035938,0.0001814,9.183e-05,1.9754
2.1544,0.012915,0.00065146,0.00032994,1.9745
2.1544,0.046416,0.0023354,0.0011846,1.9714
2.1544,0.16681,0.0083187,0.0042432,1.9605
2.1544,0.59948,0.028985,0.015069,1.9235
2.1544,2.1544,0.094231,0.051961,1.8135
2.1544,7.7426,0.25786,0.16325,1.5796
2.1544,27.826,0.52838,0.40716,1.2977
2.1544,100,0.78653,0.70655,1.1132
10,0.001,3.0926e-05,2.5554e-05,1.2102
10,0.0035938,0.00011113,9.183e-05,1.2102
10,0.012915,0.00039925,0.00032994,1.2101
10,0.046416,0.0014332,0.0011846,1.2098
10,0.16681,0.0051289,0.0042432,1.2087
10,0.59948,0.018159,0.015069,1.205
10,2.1544,0.06198,0.051961,1.1928
10,7.7426,0.1893,0.16325,1.1596
10,27.826,0.4481,0.40716,1.1006
10,100,0.73804,0.70655,1.0446
